label,timestamp,rgb_source_topic,calibration_used,median_filter_applied,openpose_conf_threshold,num_2d_peaks_detected_raw,num_2d_peaks_above_conf,num_3d_points_initial,num_3d_points_final,x0_rel,y0_rel,z0_rel,x1_rel,y1_rel,z1_rel,x2_rel,y2_rel,z2_rel,x3_rel,y3_rel,z3_rel,x4_rel,y4_rel,z4_rel,x5_rel,y5_rel,z5_rel,x6_rel,y6_rel,z6_rel,x7_rel,y7_rel,z7_rel,x8_rel,y8_rel,z8_rel,x9_rel,y9_rel,z9_rel,x10_rel,y10_rel,z10_rel,x11_rel,y11_rel,z11_rel,x12_rel,y12_rel,z12_rel,x13_rel,y13_rel,z13_rel,x14_rel,y14_rel,z14_rel,x15_rel,y15_rel,z15_rel,x16_rel,y16_rel,z16_rel,x17_rel,y17_rel,z17_rel,x18_rel,y18_rel,z18_rel,x19_rel,y19_rel,z19_rel,x20_rel,y20_rel,z20_rel
basic,2025-05-20T19:50:44.447243,/camera/rgb/image_rect_color,True,True,-1.0,21,21,20,20,0.000000,0.000000,0.000000,0.017838,-0.037908,-0.015000,0.044566,-0.070151,-0.033000,0.073550,-0.080353,-0.037000,0.099268,-0.079343,-0.042000,,,,0.089861,-0.083377,-0.040000,0.113163,-0.079264,-0.041000,0.114840,-0.073508,-0.039000,0.044246,-0.047447,-0.043000,0.101889,-0.055788,-0.043000,0.121587,-0.052638,-0.040000,0.121909,-0.049587,-0.038000,0.048441,-0.020678,-0.041000,0.103262,-0.027984,-0.043000,0.123293,-0.029960,-0.038000,0.120366,-0.031521,-0.039000,0.058466,0.005964,-0.034000,0.099641,0.000669,-0.039000,0.116373,-0.004726,-0.038000,0.121002,-0.009753,-0.035000
basic,2025-05-20T19:51:01.500433,/camera/rgb/image_rect_color,True,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.021816,-0.038532,0.001000,0.065208,-0.071270,-0.033000,0.099498,-0.084014,-0.038000,0.129062,-0.093683,-0.025000,0.066821,-0.071461,-0.035000,0.121988,-0.078756,-0.038000,0.141344,-0.076827,-0.036000,0.141344,-0.073313,-0.036000,0.071462,-0.042631,-0.043000,0.132671,-0.046957,-0.036000,0.145822,-0.049731,-0.030000,0.140254,-0.051744,-0.032000,0.073328,-0.014435,-0.041000,0.133279,-0.021715,-0.032000,0.142652,-0.026399,-0.028000,0.138828,-0.028478,-0.030000,0.080716,0.011231,-0.035000,0.126589,0.006944,-0.030000,0.139940,0.001181,-0.023000,0.138828,-0.008996,-0.030000
basic,2025-05-20T19:51:07.320051,/camera/rgb/image_rect_color,True,True,-1.0,21,21,20,20,0.000000,0.000000,0.000000,0.025447,-0.034982,0.000000,,,,0.108495,-0.072242,-0.028000,0.134211,-0.080424,-0.018000,0.085981,-0.064686,-0.023000,0.146644,-0.071429,-0.018000,0.151972,-0.069630,-0.018000,0.144868,-0.066031,-0.018000,0.092396,-0.035603,-0.033000,0.150472,-0.042405,-0.016000,0.152393,-0.044093,-0.015000,0.137153,-0.043236,-0.023000,0.096086,-0.006875,-0.030000,0.149370,-0.014580,-0.011000,0.151439,-0.019733,-0.009000,0.141695,-0.022419,-0.015000,0.100244,0.021517,-0.021000,0.142201,0.012653,-0.011000,0.148512,0.006647,-0.004000,0.146704,0.002983,-0.004000
basic,2025-05-20T19:51:10.650909,/camera/rgb/image_rect_color,True,True,-1.0,21,21,20,20,0.000000,0.000000,0.000000,0.027693,-0.038708,0.003000,,,,0.101530,-0.074802,-0.024000,0.125870,-0.077813,-0.017000,0.080566,-0.063547,-0.020000,0.134334,-0.067178,-0.020000,0.143673,-0.066978,-0.018000,0.137918,-0.063547,-0.020000,0.081254,-0.032336,-0.030000,0.140632,-0.037443,-0.015000,0.142808,-0.040832,-0.013000,0.127501,-0.041496,-0.018000,0.083362,-0.004909,-0.027000,0.138102,-0.009001,-0.009000,0.140101,-0.014359,-0.008000,0.128005,-0.019171,-0.015000,0.087970,0.022210,-0.018000,0.129518,0.017391,-0.006000,0.138057,0.011369,0.001000,0.134466,0.003887,-0.009000
basic,2025-05-20T19:51:17.094458,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.026190,-0.029215,-0.012000,0.061622,-0.051550,-0.039000,0.088872,-0.060156,-0.044000,0.110389,-0.069269,-0.028000,0.063071,-0.054449,-0.039000,0.103195,-0.058700,-0.045000,0.119014,-0.057262,-0.045000,0.123848,-0.054438,-0.040000,0.064238,-0.031476,-0.050000,0.109202,-0.034204,-0.042000,0.124159,-0.035576,-0.037000,0.127496,-0.035519,-0.033000,0.064392,-0.009756,-0.044000,0.107924,-0.012457,-0.040000,0.120191,-0.015066,-0.033000,0.121752,-0.017950,-0.032000,0.067420,0.012230,-0.039000,0.100906,0.010930,-0.037000,0.113152,0.007057,-0.030000,0.119692,0.001624,-0.023000
basic,2025-05-20T19:51:22.689270,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.019057,-0.030171,-0.006000,0.049353,-0.051742,-0.047000,0.078497,-0.057516,-0.058000,0.097548,-0.060439,-0.059000,0.043460,-0.053285,-0.043000,0.082843,-0.056028,-0.059000,0.101959,-0.051616,-0.059000,0.108360,-0.047229,-0.054000,0.041724,-0.029505,-0.056000,0.091666,-0.029559,-0.059000,0.110157,-0.030900,-0.051000,0.113567,-0.030835,-0.047000,0.041850,-0.007035,-0.049000,0.090438,-0.007362,-0.056000,0.107390,-0.011504,-0.049000,0.109294,-0.012837,-0.045000,0.046462,0.015759,-0.043000,0.083343,0.015082,-0.052000,0.100311,0.011117,-0.045000,0.106800,0.005438,-0.040000
basic,2025-05-20T19:51:33.378031,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,-0.167059,-0.003265,0.068000,0.041007,-0.047287,-0.049000,0.069789,-0.058950,-0.062000,0.091873,-0.064727,-0.049000,0.030627,-0.050093,-0.042000,0.066895,-0.051832,-0.064000,0.089546,-0.049031,-0.067000,0.099912,-0.047486,-0.060000,0.024871,-0.025300,-0.045000,0.072594,-0.026187,-0.064000,0.097222,-0.028736,-0.057000,0.106407,-0.035660,-0.049000,0.027693,-0.003160,-0.042000,0.074074,-0.004665,-0.062000,0.098960,-0.011150,-0.052000,0.105224,-0.016534,-0.045000,0.033380,0.018087,-0.035000,0.072851,0.016150,-0.054000,0.090323,0.010658,-0.051000,0.099260,0.002292,-0.047000
basic,2025-05-20T19:51:36.118822,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.013107,-0.031480,-0.014000,0.037821,-0.063383,-0.032000,0.061550,-0.072235,-0.037000,0.083432,-0.076537,-0.044000,0.031760,-0.061893,-0.028000,0.073240,-0.072173,-0.042000,0.090840,-0.069240,-0.042000,0.095502,-0.064854,-0.037000,0.033585,-0.039848,-0.040000,0.083432,-0.048743,-0.044000,0.103130,-0.050028,-0.033000,0.106098,-0.048544,-0.033000,0.037996,-0.017790,-0.040000,0.084778,-0.026940,-0.047000,0.102883,-0.029426,-0.037000,0.104487,-0.030820,-0.035000,0.048281,0.002881,-0.039000,0.084778,-0.003626,-0.047000,0.098286,-0.007497,-0.040000,0.103007,-0.011580,-0.035000
basic,2025-05-20T19:51:39.850063,/camera/rgb/image_rect_color,False,True,-1.0,21,21,20,20,0.000000,0.000000,0.000000,,,,0.045599,-0.058890,-0.043000,0.074453,-0.066225,-0.056000,0.095708,-0.071921,-0.059000,0.036746,-0.055911,-0.039000,0.077260,-0.061988,-0.059000,0.095708,-0.060569,-0.059000,0.104474,-0.056211,-0.054000,0.034346,-0.031769,-0.051000,0.084355,-0.036445,-0.059000,0.106060,-0.038940,-0.051000,0.110653,-0.041613,-0.046000,0.037097,-0.010011,-0.048000,0.085774,-0.015159,-0.059000,0.106165,-0.020159,-0.049000,0.110537,-0.024411,-0.048000,0.045682,0.010364,-0.046000,0.085851,0.007863,-0.056000,0.100323,0.001220,-0.051000,0.106322,-0.005518,-0.046000
basic,2025-05-20T19:51:43.798389,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.027821,-0.027783,-0.004000,0.065134,-0.041574,-0.045000,0.096988,-0.044395,-0.043000,0.119909,-0.041691,-0.048000,0.065189,-0.034491,-0.048000,0.107725,-0.025464,-0.065000,0.126407,-0.022254,-0.059000,0.127826,-0.022254,-0.059000,0.059583,-0.010497,-0.054000,0.106651,0.000739,-0.056000,0.125669,-0.001371,-0.048000,0.128680,-0.005518,-0.046000,0.053602,0.013251,-0.046000,0.098231,0.021300,-0.051000,0.118678,0.017817,-0.044000,0.120180,0.012136,-0.043000,0.054669,0.033655,-0.034000,0.091222,0.038515,-0.041000,0.107357,0.036169,-0.037000,0.113111,0.028603,-0.039000
basic,2025-05-20T19:51:59.363737,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.036900,-0.026860,-0.007000,0.079509,-0.039657,-0.052000,0.109139,-0.037646,-0.048000,0.131620,-0.037517,-0.039000,0.079509,-0.033794,-0.052000,0.116120,-0.024189,-0.058000,0.132274,-0.018160,-0.052000,0.138568,-0.018027,-0.048000,0.071434,-0.008646,-0.058000,0.114686,0.003337,-0.052000,0.131620,0.004043,-0.039000,0.137557,-0.001894,-0.039000,0.065829,0.013109,-0.052000,0.109139,0.023173,-0.048000,0.128239,0.024273,-0.033000,0.129935,0.018099,-0.036000,0.062353,0.035708,-0.039000,0.099955,0.043624,-0.039000,0.114057,0.041916,-0.036000,0.124535,0.036470,-0.030000
basic,2025-05-20T19:52:02.985059,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.014887,-0.031591,-0.007000,0.042038,-0.062629,-0.020000,0.066838,-0.079162,-0.020000,0.091444,-0.091352,-0.024000,0.048204,-0.064585,-0.024000,0.089385,-0.089293,-0.024000,0.102146,-0.091719,-0.017000,0.104218,-0.087574,-0.017000,0.056230,-0.043883,-0.037000,0.105857,-0.068703,-0.024000,0.114580,-0.066850,-0.017000,0.112508,-0.062706,-0.017000,0.064438,-0.023509,-0.034000,0.114093,-0.043994,-0.024000,0.121023,-0.046158,-0.014000,0.116152,-0.041935,-0.024000,0.072912,-0.002813,-0.024000,0.112034,-0.017227,-0.024000,0.120571,-0.023362,-0.020000,0.122638,-0.025429,-0.020000
wide,2025-05-20T19:53:24.131529,/camera/rgb/image_rect_color,False,True,-1.0,21,21,20,20,0.000000,0.000000,0.000000,0.032758,0.002935,0.014000,0.066523,0.016671,0.045000,0.079767,0.045283,0.067000,0.077203,0.073618,0.115000,0.055578,0.068226,0.025000,0.078161,0.107746,0.025000,0.089452,0.130329,0.025000,,,,0.035606,0.081261,0.020000,0.052936,0.127005,0.031000,0.062051,0.150013,0.034000,0.067414,0.175064,0.037000,0.013643,0.084911,0.017000,0.024057,0.124469,0.022000,0.027414,0.146492,0.037000,0.032589,0.165497,0.054000,-0.011204,0.083133,0.020000,-0.019349,0.107149,0.014000,-0.021824,0.120378,0.017000,-0.020301,0.134335,0.028000
wide,2025-05-20T19:59:26.052777,/camera/rgb/image_rect_color,False,True,-1.0,21,21,18,18,0.000000,0.000000,0.000000,-0.083775,-0.090373,0.074000,-0.126703,-0.156531,0.126000,-0.148050,-0.212561,0.179000,-0.168416,-0.235437,0.199000,0.060049,0.044917,-0.021000,0.087683,0.066410,-0.021000,0.114151,0.088772,-0.025000,0.131994,0.107775,-0.060000,0.051888,0.055299,-0.036000,0.082322,0.078556,-0.060000,0.097769,0.102569,-0.079000,,,,0.035894,0.065426,-0.039000,0.054336,0.081772,-0.067000,0.064574,0.102799,-0.085000,,,,0.013380,0.069929,-0.039000,0.007775,0.089187,-0.066000,0.003201,0.108466,-0.071000,,,
wide,2025-05-20T19:59:56.642667,/camera/rgb/image_rect_color,False,True,-1.0,21,21,18,18,0.000000,0.000000,0.000000,0.030000,0.012640,-0.008000,-0.007310,-0.003253,0.004000,0.036225,0.023533,-0.008000,0.055757,0.041849,-0.021000,0.070405,0.051193,-0.017000,0.102725,0.072740,-0.017000,0.119654,0.086591,-0.017000,0.134123,0.099369,-0.057000,0.054021,0.052282,-0.028000,0.081460,0.073037,-0.057000,0.095349,0.099246,-0.072000,,,,0.033632,0.056650,-0.032000,0.049248,0.076899,-0.064000,0.059033,0.101567,-0.077000,,,,0.010486,0.062800,-0.030000,0.004871,0.083443,-0.055000,-0.001923,0.105220,-0.057000,,,
wide,2025-05-20T20:00:04.538952,/camera/rgb/image_rect_color,False,True,-1.0,21,21,18,18,0.000000,0.000000,0.000000,-0.067285,-0.029698,0.063000,-0.125522,-0.068524,0.124000,-0.127355,-0.074302,0.129000,-0.156594,-0.163114,0.230000,0.078603,0.051633,-0.035000,0.110506,0.073929,-0.025000,0.128168,0.089935,-0.026000,0.142354,0.102947,-0.068000,0.060430,0.055842,-0.038000,0.086605,0.074150,-0.065000,0.100337,0.096023,-0.082000,,,,0.040974,0.061449,-0.041000,0.054838,0.079170,-0.072000,0.063877,0.099346,-0.089000,,,,0.017140,0.065637,-0.043000,0.008674,0.085326,-0.064000,,,,-0.095057,0.172145,0.288000
wide,2025-05-20T20:00:45.669928,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.034400,0.037676,0.000000,0.061300,0.073014,-0.015000,0.077019,0.101145,0.038000,0.086038,0.113200,0.020000,0.061188,0.062481,0.007000,0.088548,0.082635,0.013000,0.104476,0.103143,0.020000,0.106276,0.121423,0.002000,0.043636,0.065301,-0.006000,0.067624,0.099586,-0.025000,0.075856,0.127988,-0.027000,0.078757,0.148890,-0.025000,0.023286,0.068390,-0.010000,0.035740,0.106830,-0.033000,0.040466,0.132033,-0.033000,0.045710,0.150201,-0.027000,0.000138,0.071405,-0.015000,-0.012252,0.097007,-0.017000,-0.018675,0.113064,-0.017000,-0.022048,0.128295,-0.010000
wide,2025-05-20T20:00:53.442084,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.024922,0.006179,0.008000,0.044364,0.022520,0.010000,0.057684,0.047131,0.008000,0.088695,0.075061,0.010000,0.062771,0.060189,0.006000,0.087053,0.081629,0.010000,0.098323,0.095083,0.015000,0.109694,0.108769,0.021000,0.044803,0.069466,-0.009000,0.065285,0.102132,-0.023000,0.071759,0.130336,-0.025000,0.076191,0.152934,-0.021000,0.024466,0.074119,-0.013000,0.032631,0.109689,-0.027000,0.036862,0.135292,-0.023000,0.044089,0.155070,-0.017000,-0.001763,0.074283,-0.009000,-0.011397,0.103186,-0.009000,-0.018188,0.119431,-0.007000,-0.021097,0.133074,0.000000
wide,2025-05-20T20:00:59.007079,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.024143,0.009657,0.000000,0.047266,0.023877,0.009000,0.067438,0.044971,0.020000,0.080986,0.061376,0.015000,0.068590,0.064508,0.007000,0.097367,0.094138,0.015000,0.110042,0.109646,0.026000,0.118278,0.124750,0.028000,0.053545,0.077124,-0.004000,0.073954,0.111312,-0.018000,0.078680,0.139667,-0.018000,0.083112,0.162265,-0.014000,0.031655,0.080179,-0.008000,0.041623,0.117116,-0.024000,0.044025,0.141242,-0.018000,0.049419,0.162810,-0.010000,0.005158,0.077190,-0.002000,-0.000575,0.104225,-0.006000,-0.009293,0.122150,-0.002000,-0.014176,0.137536,0.007000
wide,2025-05-20T20:01:14.556797,/camera/rgb/image_rect_color,False,True,-1.0,21,21,20,20,0.000000,0.000000,0.000000,0.028170,0.052509,-0.066000,,,,0.074278,0.156587,-0.112000,0.095247,0.153250,-0.107000,0.055954,0.106309,-0.096000,0.082216,0.126910,-0.109000,0.092497,0.141857,-0.114000,0.099192,0.158248,-0.116000,0.036083,0.112081,-0.109000,0.046759,0.140862,-0.139000,0.052574,0.167847,-0.147000,0.057300,0.189900,-0.147000,0.014978,0.113279,-0.101000,0.015161,0.148685,-0.131000,0.017790,0.172696,-0.137000,0.025761,0.191828,-0.137000,-0.007061,0.114345,-0.090000,-0.018036,0.138029,-0.094000,-0.025992,0.153135,-0.096000,-0.029047,0.169782,-0.105000
wide,2025-05-20T20:01:24.058218,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.030153,0.017915,-0.009000,0.062254,0.050016,-0.009000,0.083610,0.080809,-0.025000,0.100735,0.097451,-0.036000,0.067800,0.082665,-0.034000,0.092545,0.108918,-0.036000,0.107206,0.125354,-0.034000,0.118561,0.142007,-0.029000,0.049192,0.092621,-0.044000,0.061186,0.127601,-0.067000,0.065553,0.156287,-0.063000,0.070487,0.175150,-0.065000,0.025383,0.095813,-0.036000,0.026921,0.129447,-0.059000,0.031439,0.156681,-0.057000,0.040786,0.176035,-0.055000,0.000658,0.092422,-0.025000,-0.008599,0.120538,-0.029000,-0.015932,0.138875,-0.025000,-0.018327,0.152380,-0.021000
wide,2025-05-20T20:01:29.324214,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.028995,0.014765,-0.011000,0.061165,0.045308,-0.009000,0.079281,0.070033,0.025000,0.092638,0.089448,0.040000,0.070619,0.084886,-0.040000,0.095614,0.112786,-0.045000,0.110279,0.129249,-0.043000,0.123414,0.140742,-0.043000,0.052031,0.096388,-0.051000,0.064004,0.129562,-0.074000,0.068752,0.156470,-0.074000,0.073162,0.177448,-0.070000,0.029826,0.098052,-0.043000,0.029402,0.134796,-0.064000,0.036324,0.158516,-0.068000,0.043581,0.179853,-0.062000,0.006752,0.094779,-0.032000,-0.001229,0.122981,-0.034000,-0.008213,0.141339,-0.032000,-0.011539,0.157968,-0.032000
basic,2025-05-20T20:01:59.591804,/camera/rgb/image_rect_color,False,True,-1.0,21,21,20,20,0.000000,0.000000,0.000000,0.022430,-0.017904,-0.005000,0.060504,-0.023452,-0.035000,0.091215,-0.030792,-0.050000,0.121492,-0.034955,-0.057000,0.064753,-0.028228,-0.037000,0.110344,-0.041125,-0.055000,0.134268,-0.041125,-0.055000,0.137362,-0.037830,-0.052000,0.073130,-0.003061,-0.050000,0.122939,-0.006581,-0.052000,0.139854,-0.010567,-0.045000,0.139854,-0.010567,-0.045000,0.072752,0.018590,-0.044000,0.119961,0.021049,-0.049000,0.137512,0.014853,-0.038000,,,,0.073367,0.039449,-0.037000,0.104553,0.050441,-0.039000,0.123816,0.048062,-0.037000,0.133820,0.040846,-0.030500
basic,2025-05-20T20:02:05.398327,/camera/rgb/image_rect_color,False,True,-1.0,21,21,20,20,0.000000,0.000000,0.000000,0.024373,-0.019440,-0.006000,0.070411,-0.023156,-0.042000,0.098856,-0.028932,-0.047000,0.122488,-0.032541,-0.048000,0.066614,-0.028565,-0.037000,0.110363,-0.039830,-0.049000,0.132347,-0.039935,-0.048000,0.135408,-0.037878,-0.044000,0.071960,-0.004196,-0.048000,0.123542,-0.005481,-0.047000,0.137888,-0.008118,-0.044000,0.137888,-0.009358,-0.044000,0.069637,0.019090,-0.039000,0.119104,0.022873,-0.043000,0.134919,0.015222,-0.033000,,,,0.069350,0.039180,-0.033000,0.101290,0.051719,-0.035000,0.120514,0.049362,-0.030000,0.127074,0.040749,-0.016000
wide,2025-05-20T20:10:13.041676,/camera/rgb/image_rect_color,False,True,-1.0,21,21,19,19,0.000000,0.000000,0.000000,0.028493,0.007497,-0.008000,0.063073,0.037570,-0.013000,0.085627,0.071253,0.014000,0.094045,0.095049,-0.017000,0.056072,0.057331,-0.048000,0.066610,0.096730,-0.067000,0.069689,0.118277,-0.067000,,,,0.034105,0.067006,-0.054000,0.040513,0.104340,-0.077000,0.042024,0.131786,-0.075000,,,,0.012211,0.068570,-0.054000,0.007122,0.101295,-0.078000,0.005806,0.125444,-0.082000,0.008827,0.148101,-0.082000,-0.012219,0.066486,-0.040000,-0.022855,0.095131,-0.046000,-0.030935,0.114120,-0.044000,-0.032895,0.133286,-0.040000
wide,2025-05-20T20:10:29.957456,/camera/rgb/image_rect_color,False,True,-1.0,21,21,20,20,0.000000,0.000000,0.000000,0.029513,0.019005,-0.029000,0.059094,0.046727,-0.043000,0.074864,0.073799,-0.067000,0.077345,0.093444,-0.076000,0.048091,0.047017,-0.048000,0.059685,0.081384,-0.069000,0.060996,0.102425,-0.074000,0.059573,0.114453,-0.072000,0.024918,0.048789,-0.052000,0.031047,0.086030,-0.081000,0.028079,0.114222,-0.081000,,,,0.001762,0.051762,-0.050000,-0.002910,0.084595,-0.085000,-0.004072,0.106625,-0.092000,-0.002695,0.125724,-0.090000,-0.020148,0.051500,-0.045000,-0.033882,0.076404,-0.048000,-0.041261,0.094960,-0.052000,-0.044893,0.115122,-0.046000
wide,2025-05-20T20:10:35.616717,/camera/rgb/image_rect_color,False,True,-1.0,21,21,17,17,0.000000,0.000000,0.000000,,,,,,,0.067972,0.046925,-0.061000,0.078266,0.054277,-0.061000,0.036079,0.010391,-0.029000,0.056782,0.032877,-0.047000,0.060667,0.058663,-0.060000,,,,0.016129,0.011591,-0.025000,0.026802,0.036577,-0.060000,0.029680,0.069093,-0.070000,,,,-0.002540,0.014195,-0.019000,-0.007191,0.037452,-0.019000,-0.005005,0.063380,-0.075000,0.000928,0.083560,-0.080000,-0.022696,0.021948,-0.019000,-0.033121,0.043911,-0.025000,-0.041444,0.067154,-0.036000,-0.041527,0.088420,-0.035000
wide,2025-05-20T20:11:50.409853,/camera/rgb/image_rect_color,False,True,-1.0,21,21,18,18,0.000000,0.000000,0.000000,0.019827,0.017434,-0.026000,0.192540,0.088041,-0.173000,0.216666,0.103856,-0.179000,0.229987,0.121514,-0.110000,0.188311,0.092830,-0.179000,0.210860,0.119388,-0.187000,0.222120,0.143941,-0.194000,0.226760,0.157861,-0.194000,0.168513,0.099113,-0.185000,0.189360,0.124888,-0.208000,0.199191,0.151622,-0.217000,,,,0.145340,0.103788,-0.187000,0.160117,0.123068,-0.217000,0.169536,0.147565,-0.233000,,,,0.120725,0.106883,-0.189000,0.117560,0.129530,-0.206000,0.118100,0.147624,-0.209000,,,
wide,2025-05-20T20:11:57.887040,/camera/rgb/image_rect_color,False,True,-1.0,21,21,20,20,0.000000,0.000000,0.000000,-0.107255,-0.049335,0.108000,0.081530,0.034524,-0.046000,0.106120,0.053707,-0.056000,0.124470,0.081704,-0.031000,0.077051,0.034581,-0.050000,0.100006,0.064726,-0.060000,0.111417,0.091135,-0.068000,0.114299,0.102488,-0.062000,0.057152,0.039444,-0.058000,0.078313,0.068828,-0.083000,0.087826,0.097742,-0.087000,,,,0.033686,0.045777,-0.060000,0.048357,0.067138,-0.089000,0.057590,0.092230,-0.103000,0.069567,0.113190,-0.103000,0.011579,0.050514,-0.060000,0.005452,0.073567,-0.079000,0.006157,0.090321,-0.083000,0.011624,0.104424,-0.079000
wide,2025-05-20T20:12:05.082896,/camera/rgb/image_rect_color,False,True,-1.0,21,21,19,19,0.000000,0.000000,0.000000,-0.005714,0.001905,0.000000,0.183410,0.075128,-0.148000,0.208040,0.086587,-0.153500,0.214826,0.097910,-0.161000,0.180333,0.076810,-0.150000,0.205350,0.105890,-0.163000,0.213414,0.128148,-0.165000,0.214915,0.145748,-0.163000,0.162519,0.083614,-0.165000,0.183385,0.113533,-0.186000,0.192981,0.141248,-0.190000,,,,0.136795,0.086759,-0.163000,0.153358,0.110349,-0.194000,0.162281,0.137490,-0.205000,,,,0.111048,0.086560,-0.152000,0.109990,0.113576,-0.183000,0.108962,0.132139,-0.186000,0.113443,0.144595,-0.185000
wide,2025-05-20T20:12:23.121556,/camera/rgb/image_rect_color,False,True,-1.0,21,21,19,19,0.000000,0.000000,0.000000,0.038498,0.016881,-0.023000,0.081911,0.035317,-0.027000,0.108686,0.063520,-0.036000,0.121141,0.083354,-0.010000,0.075460,0.033763,-0.029000,0.100514,0.056983,-0.036000,0.107133,0.088006,-0.038000,0.110246,0.107720,-0.034000,0.055366,0.040886,-0.042000,0.077929,0.070224,-0.061000,0.086132,0.100252,-0.065000,,,,0.031023,0.045754,-0.042000,0.047348,0.070290,-0.071000,0.057688,0.096709,-0.080000,0.066898,0.115363,-0.079000,0.006998,0.050682,-0.044000,0.003355,0.076570,-0.061000,0.002443,0.093936,-0.065000,,,
wide,2025-05-20T20:13:15.886196,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.028243,0.013500,-0.015000,0.060386,0.033195,-0.025000,0.086567,0.051214,0.005000,0.100751,0.061860,0.007000,0.055779,0.051333,-0.052000,0.073686,0.086333,-0.070000,0.083406,0.107691,-0.068000,0.087894,0.122906,-0.059000,0.036464,0.061521,-0.059000,0.048438,0.097600,-0.080000,0.057983,0.121983,-0.078000,0.065345,0.142171,-0.068000,0.012700,0.066433,-0.055000,0.017411,0.099263,-0.078000,0.023167,0.123252,-0.085000,0.033867,0.141314,-0.080000,-0.009814,0.067871,-0.039000,-0.018143,0.094848,-0.050000,-0.023171,0.113286,-0.050000,-0.018143,0.126695,-0.050000
wide,2025-05-20T20:13:26.811668,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.030028,0.012235,-0.019000,0.064237,0.031050,-0.019000,0.092261,0.053789,0.008000,0.102547,0.087693,-0.042000,0.058761,0.050146,-0.057000,0.077680,0.083122,-0.072000,0.088947,0.105655,-0.072000,0.091866,0.120348,-0.065000,0.038100,0.060220,-0.063000,0.053013,0.094400,-0.084000,0.063966,0.119846,-0.082000,0.069632,0.139455,-0.072000,0.014532,0.066527,-0.057000,0.022867,0.100747,-0.084000,0.029928,0.121185,-0.090000,0.039594,0.138408,-0.092000,-0.007143,0.069419,-0.044000,-0.014953,0.100927,-0.057000,-0.014953,0.118946,-0.057000,-0.008719,0.135420,-0.055000
wide,2025-05-20T20:13:32.001281,/camera/rgb/image_rect_color,False,True,-1.0,21,21,21,21,0.000000,0.000000,0.000000,0.035630,0.016358,-0.024000,0.075527,0.037690,-0.035000,0.101759,0.057711,0.005000,0.112696,0.088376,-0.035000,0.070337,0.056051,-0.062000,0.090523,0.089056,-0.077000,0.100109,0.108390,-0.074000,0.103219,0.119817,-0.068000,0.049705,0.064600,-0.070000,0.065559,0.098770,-0.089000,0.078151,0.122618,-0.087000,0.084170,0.138866,-0.079000,0.026547,0.070943,-0.066000,0.034241,0.100369,-0.093000,0.040750,0.124003,-0.095000,0.050370,0.142809,-0.097000,0.002222,0.073837,-0.055000,-0.004724,0.098651,-0.064000,-0.007693,0.116596,-0.066000,-0.004724,0.131337,-0.064000
wide,2025-05-20T20:13:35.439926,/camera/rgb/image_rect_color,False,True,-1.0,21,21,20,20,0.000000,0.000000,0.000000,0.035747,0.014817,-0.026000,0.075972,0.036831,-0.047000,0.105062,0.054062,0.005000,0.115871,0.086681,-0.045000,0.070076,0.049276,-0.060000,0.090156,0.082324,-0.072000,0.099848,0.101707,-0.072000,0.102998,0.113063,-0.068000,0.049444,0.061131,-0.068000,0.067012,0.093809,-0.089000,0.076510,0.115969,-0.089000,0.082572,0.132009,-0.083000,0.026067,0.069011,-0.062000,0.035763,0.097001,-0.093000,0.044193,0.120498,-0.099000,,,,0.001689,0.073548,-0.051000,-0.001149,0.098448,-0.066000,-0.004402,0.117968,-0.066000,0.001276,0.136095,-0.060000
